,step,type,branch,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,unusuallogin,isFlaggedFraud,Acct type,Date of transaction,Time of day,isFraud
6678,6,CASH_IN,Indonesia,61546.01,C2054033212,9040654.76,9102200.77,C769507769,73595.15,12049.14,10,0,Savings,3/1/2018,Morning,0
6679,6,CASH_IN,Jordania,154735.14,C1367661099,9102200.77,9256935.91,C251155815,157604,0,14,0,Savings,5/1/2018,Night,0
6680,6,CASH_IN,India,28266.24,C1872941234,9256935.91,9285202.15,C1254893565,153196.76,0,20,0,Savings,7/1/2018,Morning,0
6681,6,CASH_IN,Australia,229651.1,C1237547288,9285202.15,9514853.25,C1880332929,10900000,14900000,10,0,Savings,6/1/2018,Morning,0
6682,6,CASH_IN,India,455846.84,C1138657523,9514853.25,9970700.1,C97730845,14000000,14700000,10,0,Current,6/1/2018,Night,0
6683,6,CASH_IN,Singapur,511779.03,C880564001,9970700.1,10500000,C665576141,5802069.14,6465767.14,17,0,Savings,8/1/2018,Night,0
6684,6,CASH_IN,India,253489.92,C1294083676,10500000,10700000,C173783788,295284.85,73918.76,13,0,Savings,9/1/2018,Afternoon,0
6685,6,CASH_IN,Indonesia,341350.6,C528190809,10700000,11100000,C1428195532,349765,2657.47,13,0,Current,10/1/2018,Morning,0
6686,6,CASH_IN,Australia,410821.56,C676665173,11100000,11500000,C2083562754,5312631.16,6385836.94,16,0,Savings,11/1/2018,Night,0
6687,6,CASH_IN,Australia,335389.99,C2126940193,11500000,11800000,C1590550415,17800000,18700000,13,0,Current,12/1/2018,Night,0
6688,6,CASH_IN,Australia,28747.1,C571101539,11800000,11900000,C214774813,15900000,17800000,16,0,Current,13/1/2018,Afternoon,0
6689,6,CASH_IN,India,258578.06,C1633161534,11900000,12100000,C451111351,4654237.15,7255066.28,7,0,Current,16/1/2018,Afternoon,0
6690,6,CASH_IN,China,21865.49,C1631018495,12100000,12100000,C1778801068,7468357.55,8680195.01,15,0,Savings,19/1/2018,Afternoon,0
6691,6,CASH_IN,China,25260.54,C737826424,12100000,12200000,C757257137,41098.04,15837.49,12,0,Savings,25/1/2018,Afternoon,0
6692,6,CASH_IN,Banglades,123551.62,C1535875885,12200000,12300000,C956986674,238958,0,7,0,Savings,3/1/2018,Afternoon,0
6693,6,CASH_IN,Estados Unidos,187863.78,C2054926467,12300000,12500000,C2101977504,565767,0,4,0,Savings,5/1/2018,Afternoon,0
6694,6,CASH_IN,Estados Unidos,237456.97,C561566358,12500000,12700000,C1354952534,622203,755381.3,7,0,Savings,7/1/2018,Night,0
6695,6,CASH_IN,Estados Unidos,32078.13,C1489504599,12700000,12700000,C468154998,40392.82,8314.69,19,0,Savings,6/1/2018,Night,0
6696,6,PAYMENT,Estados Unidos,6479.6,C1595782032,10756,4276.4,M2026237784,0,0,12,0,Savings,6/1/2018,Afternoon,0
6697,6,PAYMENT,Estados Unidos,2455.08,C533622452,702,0,M131354283,0,0,5,0,Current,8/1/2018,Morning,0
6698,6,PAYMENT,Estados Unidos,5554.61,C904396018,0,0,M1645181497,0,0,17,0,Savings,9/1/2018,Afternoon,0
6699,6,PAYMENT,Estados Unidos,24963.89,C240653058,0,0,M727491956,0,0,14,0,Current,10/1/2018,Afternoon,0
6700,6,PAYMENT,Estados Unidos,6853.5,C567729281,19635,12781.5,M949072944,0,0,19,0,Savings,11/1/2018,Night,0
6701,6,PAYMENT,Estados Unidos,14703.98,C1990156323,105737,91033.02,M950410369,0,0,20,0,Current,12/1/2018,Morning,0
6702,6,TRANSFER,Estados Unidos,17320.91,C788790720,17320.91,0,C1589547066,0,0,19,0,Savings,13/1/2018,Afternoon,1
6703,6,CASH_OUT,Estados Unidos,17320.91,C436661284,17320.91,0,C522173599,6244.44,0,18,0,Savings,16/1/2018,Morning,1
6704,6,PAYMENT,Estados Unidos,14107.2,C387258687,676,0,M526339400,0,0,3,0,Savings,19/1/2018,Morning,0
6705,6,PAYMENT,Estados Unidos,5644.05,C788684446,356150,350505.95,M46719126,0,0,12,0,Current,25/1/2018,Night,0
6706,6,TRANSFER,Estados Unidos,17246,C1034673425,17246,0,C1379589736,0,101717.84,15,0,Current,3/1/2018,Morning,1
6707,6,CASH_OUT,Estados Unidos,17246,C1484518113,17246,0,C978609035,0,17246,3,0,Savings,5/1/2018,Morning,1
6708,6,PAYMENT,Estados Unidos,3559.83,C1697685982,39942,36382.17,M549003710,0,0,4,0,Savings,7/1/2018,Night,0
6709,6,PAYMENT,Estados Unidos,11587.52,C1125721069,457229,445641.48,M1148337557,0,0,1,0,Savings,6/1/2018,Night,0
6710,6,PAYMENT,Estados Unidos,30051.02,C606882452,30316,264.98,M1307655038,0,0,15,0,Savings,6/1/2018,Afternoon,0
6711,6,PAYMENT,Estados Unidos,2962.06,C1199402854,11601,8638.94,M313945225,0,0,6,0,Savings,8/1/2018,Morning,0
6712,6,PAYMENT,Estados Unidos,33114.03,C1409875105,10245,0,M275122069,0,0,1,0,Savings,9/1/2018,Night,0
6713,6,PAYMENT,Mozambique,32379.76,C1020021920,99963,67583.24,M499105172,0,0,16,0,Current,10/1/2018,Night,0
6714,6,PAYMENT,Argelia,24258.1,C247576438,394,0,M775635860,0,0,7,0,Savings,11/1/2018,Night,0
6715,6,PAYMENT,SudAfrica,3988.39,C1892463551,80513,76524.61,M285205295,0,0,15,0,Current,12/1/2018,Afternoon,0
6716,6,PAYMENT,Egipto,8950.68,C327584833,53067,44116.32,M1742035526,0,0,11,0,Savings,13/1/2018,Afternoon,0
6717,6,TRANSFER,Nigeria,301294.72,C1913740360,10817,0,C1706891711,0,98525.69,10,0,Savings,16/1/2018,Night,0
6718,6,PAYMENT,Argelia,21536.22,C496512958,21903,366.78,M987450568,0,0,10,0,Savings,19/1/2018,Morning,0
6719,6,PAYMENT,Argelia,3134.07,C2006005439,105205,102070.93,M261801753,0,0,5,0,Savings,25/1/2018,Afternoon,0
6720,6,PAYMENT,Argelia,5640.35,C1403255947,19079,13438.65,M863917883,0,0,9,0,Savings,3/1/2018,Night,0
6721,6,PAYMENT,Espana,9517.37,C1294248741,20755,11237.63,M341778327,0,0,9,0,Current,5/1/2018,Afternoon,0
6722,6,CASH_OUT,Suecia,235783.84,C1490353715,11237.63,0,C991505714,2047251.04,5352935.74,13,0,Savings,7/1/2018,Night,0
6723,6,PAYMENT,Italia,10986.65,C424848797,162,0,M1908883473,0,0,12,0,Current,6/1/2018,Night,0
6724,6,PAYMENT,Reino Unido,2326.67,C495471129,424656,422329.33,M1657936637,0,0,13,0,Current,6/1/2018,Afternoon,0
6725,6,PAYMENT,Reino Unido,9455.4,C1860205951,1001,0,M627863418,0,0,19,0,Current,8/1/2018,Morning,0
6726,6,CASH_OUT,Italia,242640.84,C2053841228,0,0,C798678484,1270287.47,2084795.89,14,0,Current,9/1/2018,Night,0
6727,6,CASH_OUT,Polonia,237752.47,C136108302,0,0,C1782113663,1477358.35,1655753.7,17,0,Current,10/1/2018,Morning,0
6728,6,CASH_OUT,Reino Unido,46873.46,C1710905079,0,0,C1401316767,61151.23,108024.69,5,0,Current,11/1/2018,Night,0
6729,6,CASH_OUT,Ucrania,102448.98,C590078605,0,0,C391903689,237831,281972.44,9,0,Current,12/1/2018,Morning,0
6730,6,PAYMENT,Alemania,19128.32,C6932197,133,0,M1850981199,0,0,18,0,Current,13/1/2018,Afternoon,0
6731,6,PAYMENT,Francia,18255.04,C1495860636,0,0,M627747774,0,0,8,0,Savings,16/1/2018,Morning,0
6732,6,PAYMENT,Francia,17978.87,C1803161368,31239,13260.13,M411064571,0,0,18,0,Savings,19/1/2018,Morning,0
6733,6,PAYMENT,Reino Unido,1563.49,C152349586,208982,207418.51,M2043922005,0,0,10,0,Current,25/1/2018,Night,0
6734,6,PAYMENT,Polonia,38778.04,C1122636984,111648,72869.96,M1480051614,0,0,10,0,Current,3/1/2018,Morning,0
6735,6,PAYMENT,Polonia,23248.88,C1960031025,20321,0,M324346512,0,0,7,0,Savings,5/1/2018,Morning,0
6736,6,PAYMENT,Alemania,749.05,C25734038,10851,10101.95,M1728445186,0,0,3,0,Savings,7/1/2018,Night,0
6737,6,PAYMENT,Alemania,20756.62,C237410024,27998,7241.38,M878535710,0,0,9,0,Savings,6/1/2018,Night,0
6738,6,PAYMENT,Alemania,16344.3,C1892531480,4892,0,M953718248,0,0,11,0,Current,6/1/2018,Afternoon,0
6739,6,PAYMENT,Francia,3051.36,C49534413,0,0,M1573989401,0,0,16,0,Current,8/1/2018,Afternoon,0
6740,6,PAYMENT,Italia,3230.7,C1080651718,0,0,M1021494774,0,0,20,0,Current,9/1/2018,Morning,0
6741,6,PAYMENT,Francia,8893.16,C547566106,0,0,M1950774259,0,0,11,0,Savings,10/1/2018,Night,0
6742,6,PAYMENT,Francia,15972.45,C2136614370,0,0,M1430094474,0,0,3,0,Savings,11/1/2018,Night,0
6743,6,PAYMENT,Francia,28710.56,C1823955413,0,0,M732526171,0,0,3,0,Current,12/1/2018,Afternoon,0
6744,6,PAYMENT,Francia,6286.6,C99759097,0,0,M1013106719,0,0,13,0,Savings,13/1/2018,Afternoon,0
6745,6,PAYMENT,Ucrania,1599.64,C1783453623,0,0,M171376395,0,0,8,0,Savings,16/1/2018,Morning,0
6746,6,PAYMENT,Espana,121.57,C516913231,0,0,M877095353,0,0,5,0,Savings,19/1/2018,Night,0
6747,6,PAYMENT,Alemania,9518.37,C876044393,0,0,M163843907,0,0,19,0,Current,25/1/2018,Night,0
6748,6,PAYMENT,Espana,15827.12,C1823212340,0,0,M1663673785,0,0,19,0,Savings,3/1/2018,Afternoon,0
6749,6,PAYMENT,Francia,5932.23,C1821549981,0,0,M1157955931,0,0,1,0,Current,5/1/2018,Night,0
6750,6,PAYMENT,Francia,18213.06,C1237065580,0,0,M1729527695,0,0,10,0,Savings,7/1/2018,Night,0
6751,6,PAYMENT,Reino Unido,6560.53,C508661949,0,0,M1932740085,0,0,4,0,Current,6/1/2018,Afternoon,0
6752,6,PAYMENT,Alemania,5065.07,C1524462464,0,0,M241403219,0,0,4,0,Savings,6/1/2018,Morning,0
6753,6,PAYMENT,Alemania,13364.51,C472201306,0,0,M1976617670,0,0,4,0,Current,8/1/2018,Afternoon,0
6754,6,PAYMENT,Paises Bajos,14431.75,C1151395471,0,0,M1450945109,0,0,3,0,Savings,9/1/2018,Afternoon,0
6755,6,PAYMENT,Paises Bajos,15491.85,C1672064808,0,0,M274521953,0,0,19,0,Savings,10/1/2018,Night,0
6756,6,PAYMENT,Francia,20551.28,C1393284987,12207,0,M1487529549,0,0,11,0,Savings,11/1/2018,Morning,0
6757,6,DEBIT,Espana,5402.3,C1985467039,10482,5079.7,C404279307,40230,45632.3,12,0,Savings,12/1/2018,Afternoon,0
6758,6,PAYMENT,Espana,14567.67,C437475,99727,85159.33,M221971351,0,0,8,0,Current,13/1/2018,Morning,0
6759,6,PAYMENT,Francia,8534.37,C448206835,36627,28092.63,M1388117264,0,0,7,0,Savings,16/1/2018,Morning,0
6760,6,PAYMENT,Alemania,20275.14,C1734881808,15726,0,M848995025,0,0,20,0,Savings,19/1/2018,Night,0
6761,6,TRANSFER,Francia,416126.78,C271594494,0,0,C97730845,13500000,14700000,1,0,Current,25/1/2018,Morning,0
6762,6,PAYMENT,Reino Unido,13560.97,C626071701,20336,6775.03,M59725469,0,0,17,0,Savings,3/1/2018,Morning,0
6763,6,PAYMENT,Francia,3988.91,C1684336663,20583.22,16594.31,M1968869542,0,0,14,0,Savings,5/1/2018,Night,0
6764,6,PAYMENT,Alemania,1569.26,C1482861352,16594.31,15025.05,M555754759,0,0,20,0,Savings,7/1/2018,Night,0
6765,6,DEBIT,Alemania,7956.2,C1653050748,50786,42829.8,C191614132,145062.2,9701.14,17,0,Savings,6/1/2018,Afternoon,0
6766,6,PAYMENT,Paises Bajos,3032.12,C1132068394,1404,0,M235873926,0,0,19,0,Savings,6/1/2018,Morning,0
6767,6,PAYMENT,Alemania,30704.7,C774320733,171,0,M1888859784,0,0,19,0,Savings,8/1/2018,Night,0
6768,6,PAYMENT,Italia,21358.13,C2089917982,103,0,M199076892,0,0,20,0,Savings,9/1/2018,Night,0
6769,6,PAYMENT,Alemania,15993.27,C478139104,81345,65351.73,M1099109905,0,0,8,0,Current,10/1/2018,Afternoon,0
6770,6,PAYMENT,Rusia,37699.34,C831656273,642830.98,605131.64,M1464460851,0,0,19,0,Current,11/1/2018,Afternoon,0
6771,6,CASH_OUT,Espana,170504.65,C902026984,605131.64,434626.99,C292665982,179341.27,183517.82,9,0,Savings,12/1/2018,Night,0
6772,6,PAYMENT,Francia,22968.75,C1823047135,383,0,M1292956034,0,0,2,0,Current,13/1/2018,Afternoon,0
6773,6,PAYMENT,Francia,27383.84,C1433464429,9754,0,M2117015229,0,0,12,0,Savings,16/1/2018,Night,0
6774,6,PAYMENT,Ucrania,21510.43,C1498401570,2061,0,M328838504,0,0,16,0,Savings,19/1/2018,Afternoon,0
6775,6,PAYMENT,Francia,6539.91,C1103641328,0,0,M1205094026,0,0,5,0,Savings,25/1/2018,Night,0
6776,6,PAYMENT,Suiza,5399.32,C1617265545,0,0,M1053392896,0,0,8,0,Savings,3/1/2018,Night,0
6777,6,PAYMENT,Francia,13594.65,C1045836435,0,0,M1532216261,0,0,12,0,Savings,5/1/2018,Afternoon,0
6778,6,PAYMENT,Francia,21650.08,C400976621,0,0,M1708990865,0,0,7,0,Savings,7/1/2018,Morning,0
6779,6,PAYMENT,Alemania,6193.97,C1787843859,0,0,M798555759,0,0,14,0,Savings,6/1/2018,Afternoon,0
6780,6,PAYMENT,Francia,2444.71,C185419891,0,0,M131084586,0,0,5,0,Savings,6/1/2018,Afternoon,0
6781,6,PAYMENT,Reino Unido,6716.16,C1862321166,0,0,M126039047,0,0,12,0,Savings,8/1/2018,Night,0
6782,6,PAYMENT,Francia,55954.74,C1722591828,0,0,M1618190026,0,0,19,0,Current,9/1/2018,Morning,0
6783,6,PAYMENT,Rusia,22923.28,C163190398,0,0,M394737730,0,0,3,0,Savings,10/1/2018,Afternoon,0
6784,6,PAYMENT,Mexico,6686.45,C343592684,0,0,M1753450343,0,0,9,0,Savings,11/1/2018,Morning,0
6785,6,PAYMENT,Argentina,15147.34,C827549167,0,0,M523771567,0,0,2,0,Current,12/1/2018,Morning,0
6786,6,PAYMENT,Mexico,56058.18,C1576513034,0,0,M691774060,0,0,11,0,Savings,13/1/2018,Night,0
6787,6,PAYMENT,Republica Dominicana,12107.21,C57525945,0,0,M1560243485,0,0,13,0,Current,16/1/2018,Morning,0
6788,6,PAYMENT,El Salvador,25699.58,C1016602486,0,0,M1212473931,0,0,17,0,Current,19/1/2018,Morning,0
6789,6,PAYMENT,Brasil,6814.2,C628211188,0,0,M37858242,0,0,8,0,Current,25/1/2018,Night,0
6790,6,PAYMENT,Brasil,7331.46,C2120120147,0,0,M291996777,0,0,10,0,Savings,3/1/2018,Night,0
6791,6,PAYMENT,Nicaragua,2443.54,C961615276,0,0,M918664959,0,0,9,0,Savings,5/1/2018,Morning,0
6792,6,PAYMENT,Mexico,13407.06,C992521115,0,0,M381760603,0,0,2,0,Savings,7/1/2018,Afternoon,0
6793,6,PAYMENT,Chile,6524.09,C663535450,0,0,M474059546,0,0,2,0,Savings,6/1/2018,Afternoon,0
6794,6,PAYMENT,Cuba,7237.08,C1657509754,116978.97,109741.89,M2109146260,0,0,15,0,Savings,6/1/2018,Afternoon,0
6795,6,PAYMENT,Mexico,10475.55,C1057161751,109741.89,99266.34,M801808302,0,0,6,0,Savings,8/1/2018,Night,0
6796,6,PAYMENT,Mexico,17987.71,C285519210,10635,0,M1423083642,0,0,17,0,Savings,9/1/2018,Night,0
6797,6,PAYMENT,Honduras,13916.14,C1944468301,0,0,M145423728,0,0,8,0,Current,10/1/2018,Afternoon,0
6798,6,PAYMENT,Honduras,6330.23,C1014071026,0,0,M2090905694,0,0,16,0,Savings,11/1/2018,Morning,0
6799,6,PAYMENT,Mexico,15580.12,C1046401236,12913,0,M1640037138,0,0,1,0,Current,12/1/2018,Morning,0
6800,6,PAYMENT,Argentina,1161.45,C1458675510,0,0,M799729654,0,0,10,0,Savings,13/1/2018,Night,0
6801,6,PAYMENT,Mexico,17332.62,C1731877543,0,0,M21247289,0,0,20,0,Current,16/1/2018,Morning,0
6802,6,PAYMENT,Mexico,8661.5,C1528168968,32409,23747.5,M595319755,0,0,5,0,Savings,19/1/2018,Night,0
6803,6,PAYMENT,Mexico,12295.28,C379671137,22373,10077.72,M921452657,0,0,12,0,Savings,25/1/2018,Afternoon,0
6804,6,TRANSFER,Mexico,56538.75,C1568740070,10077.72,0,C871895680,57886,192703.2,19,0,Savings,3/1/2018,Morning,0
6805,6,PAYMENT,El Salvador,16666.64,C551104286,426,0,M1022837566,0,0,13,0,Current,5/1/2018,Morning,0
6806,6,PAYMENT,Mexico,4581.31,C1758225177,271152.52,266571.2,M1024412356,0,0,11,0,Current,7/1/2018,Night,0
6807,6,CASH_OUT,Mexico,242407.62,C1413952420,266571.2,24163.59,C146305349,512064.99,631354.92,11,0,Savings,6/1/2018,Morning,0
6808,6,TRANSFER,Peru,50570.65,C1378841761,148,0,C1452722471,0,50570.65,10,0,Savings,6/1/2018,Morning,0
6809,6,PAYMENT,Mexico,13194.66,C1500512598,0,0,M510536150,0,0,4,0,Savings,8/1/2018,Night,0
6810,6,PAYMENT,Colombia,438.55,C1935274924,72504.61,72066.06,M1526336282,0,0,5,0,Savings,9/1/2018,Night,0
6811,6,CASH_OUT,Guatemala,404491.79,C64605090,72066.06,0,C1983747920,874685.77,1279177.56,16,0,Savings,10/1/2018,Afternoon,0
6812,6,PAYMENT,Mexico,3263.58,C1813410454,1509,0,M1349400619,0,0,19,0,Savings,11/1/2018,Afternoon,0
6813,6,PAYMENT,Mexico,22946.31,C1514556391,62884,39937.69,M386863062,0,0,4,0,Current,12/1/2018,Morning,0
6814,6,PAYMENT,Republica Dominicana,260.23,C1221741923,8020,7759.77,M1767672626,0,0,18,0,Savings,13/1/2018,Night,0
6815,6,PAYMENT,Mexico,18888.95,C28175501,3370,0,M1857237713,0,0,5,0,Current,16/1/2018,Night,0
6816,6,PAYMENT,Brasil,12795.92,C886096689,17020.26,4224.34,M962124674,0,0,9,0,Savings,19/1/2018,Afternoon,0
6817,6,PAYMENT,Brasil,947.91,C1467974048,4224.34,3276.43,M539825188,0,0,2,0,Savings,25/1/2018,Afternoon,0
6818,6,PAYMENT,Brasil,16169.9,C307663451,24556,8386.1,M1840107352,0,0,10,0,Savings,3/1/2018,Night,0
6819,6,TRANSFER,Honduras,160869.97,C1182015948,7042,0,C1494895909,139506,905385.44,3,0,Savings,5/1/2018,Afternoon,0
6820,6,PAYMENT,Brasil,6705.12,C246452498,0,0,M676470485,0,0,7,0,Savings,7/1/2018,Night,0
6821,6,PAYMENT,Mexico,18995.99,C721863560,11637,0,M1285287269,0,0,11,0,Current,6/1/2018,Afternoon,0
6822,6,PAYMENT,Mexico,24690.36,C1177148901,572,0,M2117457731,0,0,3,0,Savings,6/1/2018,Night,0
6823,6,DEBIT,El Salvador,477.13,C1672626574,99308,98830.87,C709906087,41371,41848.13,12,0,Savings,8/1/2018,Night,0
6824,6,CASH_OUT,Nicaragua,385123.59,C1892771928,98830.87,0,C1334973394,607328,982743.75,19,0,Savings,9/1/2018,Afternoon,0
6825,6,PAYMENT,Cuba,26843.78,C2023707986,4996,0,M683674317,0,0,6,0,Savings,10/1/2018,Morning,0
6826,6,PAYMENT,El Salvador,15242.55,C1494188138,241996,226753.45,M577220795,0,0,13,0,Savings,11/1/2018,Afternoon,0
6827,6,TRANSFER,Brasil,356511.88,C542135392,41186,0,C1100767002,7289.2,148304.02,15,0,Current,12/1/2018,Afternoon,0
6828,6,PAYMENT,Mexico,27535.02,C149861573,36029,8493.98,M768047458,0,0,19,0,Savings,13/1/2018,Night,0
6829,6,PAYMENT,Turquia,4974.35,C851109385,69777,64802.65,M275466090,0,0,8,0,Savings,16/1/2018,Morning,0
6830,6,PAYMENT,Turquia,8888.88,C1843302718,64802.65,55913.77,M2068113806,0,0,5,0,Savings,19/1/2018,Afternoon,0
6831,6,PAYMENT,India,8921.69,C506184257,9260,338.31,M1412536057,0,0,4,0,Savings,25/1/2018,Morning,0
6832,6,PAYMENT,India,24469.38,C1300216352,2886,0,M288043672,0,0,4,0,Savings,3/1/2018,Morning,0
6833,6,CASH_OUT,Indonesia,119341.71,C1372771126,0,0,C1619402333,865660,2258295.49,9,0,Current,5/1/2018,Night,0
6834,6,PAYMENT,Tailandia,19227.1,C151781803,20765,1537.9,M965874704,0,0,14,0,Savings,7/1/2018,Morning,0
6835,6,PAYMENT,Australia,17737.81,C1910857288,30864,13126.19,M912877601,0,0,11,0,Savings,6/1/2018,Morning,0
6836,6,PAYMENT,Indonesia,14143.87,C1593914910,22385,8241.13,M1989843834,0,0,7,0,Savings,6/1/2018,Night,0
6837,6,PAYMENT,Indonesia,4041.67,C760646911,29144,25102.33,M1342423316,0,0,9,0,Savings,8/1/2018,Night,0
6838,6,PAYMENT,Iran,5187.5,C115653836,25102.33,19914.82,M612873761,0,0,15,0,Savings,9/1/2018,Afternoon,0
6839,6,PAYMENT,Arabia Saudi,24579.11,C1026553658,11923,0,M1936362218,0,0,12,0,Savings,10/1/2018,Morning,0
6840,6,PAYMENT,India,6936.56,C1347111575,10920,3983.44,M1231345665,0,0,3,0,Current,11/1/2018,Night,0
6841,6,PAYMENT,Turquia,13522.25,C187723824,3983.44,0,M749377126,0,0,19,0,Savings,12/1/2018,Night,0
6842,6,PAYMENT,China,12303.52,C641691286,0,0,M1232346752,0,0,10,0,Current,13/1/2018,Afternoon,0
6843,6,PAYMENT,Australia,18219.9,C1095583342,15710,0,M967635335,0,0,3,0,Savings,16/1/2018,Night,0
6844,6,TRANSFER,Tailandia,104087.72,C1681552378,61241,0,C1870436181,51533,823.49,15,0,Savings,19/1/2018,Afternoon,0
6845,6,PAYMENT,India,22655.09,C231989731,256386,233730.91,M646359041,0,0,4,0,Savings,25/1/2018,Night,0
6846,6,PAYMENT,Turquia,20547.38,C2021148063,29786.99,9239.62,M1332370633,0,0,14,0,Current,3/1/2018,Afternoon,0
6847,6,PAYMENT,Australia,16917.51,C1562669118,9239.62,0,M1324420411,0,0,9,0,Savings,5/1/2018,Afternoon,0
6848,6,PAYMENT,China,1072.27,C1956642247,5657,4584.73,M1762556809,0,0,3,0,Savings,7/1/2018,Night,0
6849,6,PAYMENT,Indonesia,5106.61,C391463702,69731,64624.39,M1368067090,0,0,17,0,Savings,6/1/2018,Night,0
6850,6,PAYMENT,Filipinas,6727.32,C1525789217,20569,13841.68,M1085888709,0,0,13,0,Savings,6/1/2018,Afternoon,0
6851,6,PAYMENT,Kazajistan,6312.27,C2102001207,211771,205458.73,M1957398032,0,0,16,0,Savings,8/1/2018,Morning,0
6852,6,PAYMENT,China,17145.26,C589058590,96,0,M694766024,0,0,18,0,Current,9/1/2018,Afternoon,0
6853,6,PAYMENT,China,24544.47,C467903124,11511,0,M860892414,0,0,6,0,Savings,10/1/2018,Afternoon,0
6854,6,PAYMENT,Australia,12689.5,C1922896936,12421.94,0,M291054778,0,0,9,0,Current,11/1/2018,Night,0
6855,6,PAYMENT,Indonesia,15642.1,C388551431,0,0,M623717056,0,0,4,0,Savings,12/1/2018,Morning,0
6856,6,PAYMENT,Afganistan,3860.03,C1057707545,0,0,M1739573686,0,0,11,0,Savings,13/1/2018,Afternoon,0
6857,6,PAYMENT,India,11251.54,C919510703,0,0,M2054805916,0,0,11,0,Savings,16/1/2018,Morning,0
6858,6,PAYMENT,Irak,13590.74,C522711892,0,0,M115112831,0,0,18,0,Savings,19/1/2018,Morning,0
6859,6,PAYMENT,Turquia,4276.73,C1143322349,0,0,M1881420492,0,0,19,0,Savings,25/1/2018,Night,0
6860,6,PAYMENT,Nueva Zelanda,3643.48,C1345962703,0,0,M895175732,0,0,13,0,Savings,3/1/2018,Morning,0
6861,6,PAYMENT,India,35485.18,C1553991340,0,0,M230944166,0,0,9,0,Savings,5/1/2018,Morning,0
6862,6,PAYMENT,Filipinas,9893.57,C326265195,0,0,M2091367901,0,0,17,0,Savings,7/1/2018,Night,0
6863,6,PAYMENT,Australia,11004.31,C544100739,0,0,M844248821,0,0,19,0,Savings,6/1/2018,Night,0
6864,6,PAYMENT,Turquia,15751.31,C854276325,0,0,M1935880752,0,0,20,0,Current,6/1/2018,Morning,0
6865,6,PAYMENT,Indonesia,12613.83,C559126422,0,0,M34994391,0,0,1,0,Savings,8/1/2018,Morning,0
6866,6,PAYMENT,Singapur,38677.12,C1775420512,0,0,M55220696,0,0,4,0,Savings,9/1/2018,Morning,0
6867,6,PAYMENT,China,11515.03,C1050165504,0,0,M333890884,0,0,2,0,Current,10/1/2018,Afternoon,0
6868,6,PAYMENT,Japon,6945.84,C1818817180,0,0,M993731216,0,0,18,0,Savings,11/1/2018,Morning,0
6869,6,PAYMENT,Australia,548.44,C1205331126,0,0,M1648285165,0,0,15,0,Current,12/1/2018,Morning,0
6870,6,PAYMENT,Japon,18655.15,C1240016676,0,0,M732214059,0,0,8,0,Current,13/1/2018,Night,0
6871,6,PAYMENT,Australia,3765.68,C1395523773,0,0,M1202402952,0,0,18,0,Current,16/1/2018,Morning,0
6872,6,PAYMENT,India,21625.13,C1207695710,0,0,M1229465441,0,0,18,0,Savings,19/1/2018,Morning,0
6873,6,PAYMENT,Filipinas,2901.34,C1791032605,0,0,M1950456251,0,0,11,0,Savings,25/1/2018,Night,0
6874,6,PAYMENT,Iran,4922.27,C1827192676,0,0,M1679027895,0,0,2,0,Savings,3/1/2018,Night,0
6875,6,PAYMENT,Turquia,19858.46,C156684093,309068.21,289209.75,M1898058733,0,0,18,0,Savings,5/1/2018,Afternoon,0
6876,6,PAYMENT,Nueva Zelanda,9538.96,C1478005042,289209.75,279670.79,M587573968,0,0,5,0,Savings,7/1/2018,Afternoon,0
6877,6,PAYMENT,Iran,15593.41,C471180970,1665,0,M2110350270,0,0,2,0,Savings,6/1/2018,Morning,0
6878,6,PAYMENT,Estados Unidos,23258.69,C1640299572,128744.5,105485.8,M1872337398,0,0,14,0,Savings,6/1/2018,Night,0
6879,6,PAYMENT,Estados Unidos,1636.72,C1577603673,105485.8,103849.08,M1760173749,0,0,3,0,Current,8/1/2018,Night,0
6880,6,PAYMENT,Canada,4293.83,C772369088,103849.08,99555.25,M226230494,0,0,8,0,Savings,9/1/2018,Afternoon,0
6881,6,PAYMENT,Estados Unidos,6737.87,C301601202,6867,129.13,M702392974,0,0,18,0,Current,10/1/2018,Afternoon,0
6882,6,PAYMENT,Estados Unidos,20491.58,C1281853983,103089,82597.42,M560990653,0,0,20,0,Savings,11/1/2018,Afternoon,0
6883,6,PAYMENT,Estados Unidos,45279.83,C1615264672,20953,0,M613131516,0,0,3,0,Current,12/1/2018,Afternoon,0
6884,6,PAYMENT,Estados Unidos,8278.63,C1422714112,0,0,M1968190405,0,0,15,0,Savings,13/1/2018,Morning,0
6885,6,TRANSFER,Estados Unidos,6870.64,C580668724,2888,0,C1211297851,35632.33,42502.98,18,0,Savings,16/1/2018,Afternoon,0
6886,6,PAYMENT,Estados Unidos,5624.29,C1531556319,53469,47844.71,M1755229011,0,0,16,0,Savings,19/1/2018,Afternoon,0
